"FY","PD","ALLOC_XFER_AGENCY","AID","MAIN_ACCT","SUB_ACCT","COMPOUND_KEY","PARK","PARK_NAME","RECORD_UPDATE_TS","FILE_UPDATE_TS"
"2024","09","","075","0959","","PB2018009200943000016","5ZC7H104ZN2","Occupational Safety and Health (0953)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0959","","PB2018009200943000019","5ZC7H104ZN5","Public Health Preparedness and Response (0956)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0959","","PB2018009200943000020","5ZC7H104ZN6","Public Health Scientific Services (0959)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0959","","PB2018009200943000021","5ZC7H104ZN7","Cooperative Research and Development Agreements (CRADA) (5146)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0959","","PB2018009200943000022","5ZC7H104ZN8","Ebola (Emergency pursuant to 2011 BCA)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0959","","PB2018009200943000023","5ZC7H104ZN9","Zika (Emergency pursuant to 2011 BCA)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0959","","PB2018009200943000802","5ZC7H104PC6","CDC-Wide Activities and Program Support (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0959","","PB2022009200943000024","5UW75GG5SC8","CDC-Wide Activities and Program Support (User and Other Similar Fees)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0960","","PB2018009200960000001","5ZC7H11DX8L","CDC Buildings and Facilities (0960)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0961","","PB2018009200946000001","5ZC7H10CC65","World Trade Center Health Program - Federal Share (CDC/NIOSH)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0961","","PB2018009200946000002","5ZC7H10CC66","World Trade Center Health Program - NYC","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0961","","PB2025009200946000003","61U6US2VA3T","World Trade Center Health Program--Supplemental Funding","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0961","","PB2025009200946000004","61U6US2VA3U","World Trade Center Health Program--Special Funds","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","0961","","PB2025009200946000005","61U6US2VA3V","World Trade Center Health Program--Pentagon/Shanksville Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1000","","PB2024009761000000001","60881WT2QYL","Administration for Strategic Preparedness and Response","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1000","","PB2024009761000000801","60881WT2R85","Reimbursable program (FEMA)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1000","","PB2024009761000000802","60881WT2R86","Reimbursable program (OPP)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2018009301362000006","5ZC7NY0LRCQ","Mental Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2018009301362000007","5ZC7NY0LRCR","Substance Abuse Treatment","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2018009301362000008","5ZC7NY0LRCS","Substance Abuse Prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2018009301362000009","5ZC7NY0LRCT","Health Surveillance and Program Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2018009301362000011","5ZC7NY0LRCV","SAMHSA Prevention Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2018009301362000802","5ZC7NY0LS26","SAMHSA Reimbursables","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2018009301362000810","5ZC7NY0LS2E","SAMHSA Reimbursable:  PHS Evaluation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2023009301362000007","5WK793C66FX","Substance Use Services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1362","","PB2023009301362000008","5WK793C66G0","Substance Use Prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2018009301362000006","5ZC7NY0LRCQ","Mental Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2018009301362000007","5ZC7NY0LRCR","Substance Abuse Treatment","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2018009301362000008","5ZC7NY0LRCS","Substance Abuse Prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2018009301362000009","5ZC7NY0LRCT","Health Surveillance and Program Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2018009301362000011","5ZC7NY0LRCV","SAMHSA Prevention Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2018009301362000802","5ZC7NY0LS26","SAMHSA Reimbursables","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2018009301362000810","5ZC7NY0LS2E","SAMHSA Reimbursable:  PHS Evaluation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2023009301362000007","5WK793C66FX","Substance Use Services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1363","","PB2023009301362000008","5WK793C66G0","Substance Use Prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2018009301362000006","5ZC7NY0LRCQ","Mental Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2018009301362000007","5ZC7NY0LRCR","Substance Abuse Treatment","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2018009301362000008","5ZC7NY0LRCS","Substance Abuse Prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2018009301362000009","5ZC7NY0LRCT","Health Surveillance and Program Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2018009301362000011","5ZC7NY0LRCV","SAMHSA Prevention Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2018009301362000802","5ZC7NY0LS26","SAMHSA Reimbursables","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2018009301362000810","5ZC7NY0LS2E","SAMHSA Reimbursable:  PHS Evaluation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2023009301362000007","5WK793C66FX","Substance Use Services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1364","","PB2023009301362000008","5WK793C66G0","Substance Use Prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2018009301362000006","5ZC7NY0LRCQ","Mental Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2018009301362000007","5ZC7NY0LRCR","Substance Abuse Treatment","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2018009301362000008","5ZC7NY0LRCS","Substance Abuse Prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2018009301362000009","5ZC7NY0LRCT","Health Surveillance and Program Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2018009301362000011","5ZC7NY0LRCV","SAMHSA Prevention Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2018009301362000802","5ZC7NY0LS26","SAMHSA Reimbursables","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2018009301362000810","5ZC7NY0LS2E","SAMHSA Reimbursable:  PHS Evaluation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2023009301362000007","5WK793C66FX","Substance Use Services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1365","","PB2023009301362000008","5WK793C66G0","Substance Use Prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1501","","PB2018009701501000001","5ZC8FENLJZD","State child support administrative costs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1501","","PB2018009701501000002","5ZC8FENLJZE","Child support incentive payments","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1501","","PB2018009701501000003","5ZC8FENLJZF","Access and visitation grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1501","","PB2018009701501000102","5ZC8FENLJRC","Payments to territories","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1501","","PB2018009701501000103","5ZC8FENLJRD","Repatriation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1501","","PB2018009701501000801","5ZC8FENLKDV","Offset obligations (CSE grants to States)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1502","","PB2018009701502000001","5ZC8FENZ47J","LIHEAP Block Grant","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1503","","PB2018009701503000001","5ZC8FENQMZP","Refugee and entrant assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1503","","PB2018009701503000002","5ZC8FENQMZQ","Assistance for treatment of torture victims","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1503","","PB2018009701503000003","5ZC8FENQMZR","Unaccompanied Children","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1503","","PB2018009701503000005","5ZC8FENQMZT","Trafficking Victims program","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1503","","PB2020009701503000801","5RM89MER88P","Refugee and Entrant Assistance (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1503","","PB2021009701503000001","5TA86QAAGXF","Refugee Support Services (RSS) and Transitional & Medical Services (TAMS)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1503","","PB2024009701503000004","6087W3USB88","ORR Contingency Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2018009701512000001","5ZC8FEZFJ9B","Grants to States and Tribes","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2018009701512000002","5ZC8FEZFJ9C","Research, training and technical assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2018009701512000003","5ZC8FEZFJ9D","State court improvement activities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2018009701512000004","5ZC8FEZFJ9E","Family Connection Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2018009701512000005","5ZC8FEZFJ9F","Personal Responsibility Education (PREP)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2018009701512000006","5ZC8FEZFJ9G","Abstinence Education","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2020009701512000006","5RM89MFG43W","Sexual Risk Abstinence Education (SRAE)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2020009701512000007","5RM89MFG43X","Family Rec. & Reunification","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2022009701512000008","5UW83U6GMWG","Family First Transition Act","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2023009701512000008","5WK8101XWCZ","Foster Family Home 1822","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2023009701512000009","5WK8101XWCP","Family First Transition Act 2021","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1512","","PB2024009701512000007","6087W3VH7QV","Family Rec. & Reunification 1926","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2018009701515000001","5ZC8FEZN6QT","Child Care Block grant payments to States","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2018009701515000004","5ZC8FEZN6QW","Child Care Research and evaluation fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2022009701515000002","5UW83U6ZAFS","Child Care Block Grant Payments to States [Disaster supplemental]","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2022009701515000003","5UW83U6ZAFT","Child Care Block Grant Payments to States [CARES supplemental]","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2022009701515000005","5UW83U6ZAFV","Child Care Block Grant Payments to States [CRRSA]","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2022009701515000006","5UW83U6ZAFW","Child Care Block Grant Payments to States (ARP)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2022009701515000007","5UW83U6ZAFX","Child Care Stabilization Fund [ARP]","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2024009701515000008","6087W3VZTAG","Child Care Block Grant Payments to States [Disaster supplemental, 2023]","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2025009701515000002","61U7T7R84ZY","Child Care Block Grant Payments to States [Disaster supplemental, 2019]","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2025009701515000009","61U7T7R84ZP","Federal Administration","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1515","","PB2025009701515000010","61U7T7R84ZQ","Training and Technical Assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1522","","PB2018009701522000001","5ZC8FEP70B3","Contingency Fund for State Welfare Programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1523","","PB2018009701522000001","5ZC8FEP70B3","Contingency Fund for State Welfare Programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1534","","PB2018009701534000001","5ZC8FEQ3YD7","Social Services Block Grant","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1534","","PB2018009701534000002","5ZC8FEQ3YD8","Health Profession Opportunity Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000101","5ZC8FEQ8LGH","Head Start","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000103","5ZC8FEQ8LGJ","Runaway and homeless youth (basic centers)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000104","5ZC8FEQ8LGK","Transitional living","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000106","5ZC8FEQ8LGM","Education grants to reduce sexual abuse of runaway youth","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000109","5ZC8FEQ8LGP","Child abuse State grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000110","5ZC8FEQ8LGQ","Child abuse discretionary activities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000111","5ZC8FEQ8LGR","Community-based child abuse prevention","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000112","5ZC8FEQ8LGS","Child welfare services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000113","5ZC8FEQ8LGT","Child welfare training, research, or demonstration projects","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000114","5ZC8FEQ8LGU","Adoption opportunities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000116","5ZC8FEQ8LGW","Adoption and Legal Guardianship Incentives","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000117","5ZC8FEQ8LGX","Independent living education and training vouchers","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000124","5ZC8FEQ8LH6","Native American programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000125","5ZC8FEQ8LH7","Social services and income maintenance research","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000128","5ZC8FEQ8LHA","ACF Federal administration","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000131","5ZC8FEQ8LHD","Disaster human services case management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000301","5ZC8FEQ8LMD","Community services block grant","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000303","5ZC8FEQ8LMF","Rural community facilities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000304","5ZC8FEQ8LMG","Community services discretionary (JOLI & CED)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000306","5ZC8FEQ8LMY","Assets for independence","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000308","5ZC8FEQ8LMK","Domestic violence hotline","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000309","5ZC8FEQ8LML","Family violence prevention and services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2018009701536000801","5ZC8FEQ8M33","Children and Families Services Programs (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2019009701536000102","5Q08CYLPUUQ","Preschool Development Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2019009701536000304","5Q08CYLPV2Z","Community economic development","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1536","","PB2022009701536000305","5UW83U89PBF","Low Income Household Drinking Water & Wastewater Emergency Assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1545","","PB2018009701545000001","5ZC8FEQVHW5","Foster care","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1545","","PB2018009701545000002","5ZC8FEQVHW6","Independent living","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1545","","PB2018009701545000004","5ZC8FEQVHW8","Adoption assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1545","","PB2018009701545000005","5ZC8FEQVHW9","Guardianship","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1545","","PB2018009701545000006","5ZC8FEQVHWA","Technical Assistance and Implementation Services for Tribal Programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1545","","PB2020009701545000007","5RM89MHW2QR","Prevention Services Technical Assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1545","","PB2020009701545000008","5RM89MHW2QS","Kinship Navigator","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1545","","PB2025009701545000009","61U7T7TGFU1","Foster care prevention services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1550","","PB2018009701550000001","5ZC8FERA8G1","Mandatory child care","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1550","","PB2018009701550000002","5ZC8FERA8G2","Matching child care","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1550","","PB2018009701550000003","5ZC8FERA8G3","Child Care Training and technical assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1550","","PB2018009701550000004","5ZC8FERA8G4","Child care tribal grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1550","","PB2018009701550000005","5ZC8FERA8G5","Child Care Research","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1550","","PB2022009701550000006","5UW83U9BC54","Child Care Territory Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1552","","PB2018009701552000001","5ZC8FERFBGD","State family assistance grant","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1552","","PB2018009701552000002","5ZC8FERFBGE","Territories - family assistance grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1552","","PB2018009701552000006","5ZC8FERFBGY","Tribal work programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1552","","PB2018009701552000009","5ZC8FERFBGL","Healthy marriage and responsible fatherhood grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1552","","PB2019009701552000010","5Q08CYMWKUU","Evaluation Funding and What Works Clearinghouse","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1552","","PB2019009701552000011","5Q08CYMWKUV","Census Bureau Research","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1552","","PB2022009701552000012","5UW83U9GF5M","Pandemic Emergency Assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1553","","PB2018009701553000001","5ZC8FERHTXJ","Training and technical assistance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1553","","PB2018009701553000002","5ZC8FERHTXK","Federal parent locator service","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1553","","PB2018009701553000004","5ZC8FERHTXM","Welfare research","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1553","","PB2018009701553000801","5ZC8FERHUN3","Federal Parent Locator Service reimbursable","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1553","","PB2018009701553000802","5ZC8FERHUN4","Child Care Block Grant reimbursable","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1700","","PB2018009331700000001","5ZC7PGQTTSD","Research on Health Costs, Quality and Outcomes","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1700","","PB2018009331700000002","5ZC7PGQTTSE","Medical Expenditure Panel Survey","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1700","","PB2018009331700000003","5ZC7PGQTTSF","AHRQ Program Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1700","","PB2018009331700000803","5ZC7PGQTUHX","Research on Health Costs, Quality and Outcomes (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1700","","PB2018009331700000804","5ZC7PGQTUY0","Medical Expenditure Panel Survey (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1700","","PB2018009331700000805","5ZC7PGQTUY1","AHRQ Program Support (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000001","5ZC7SMCLRY9","Federal contribution to match premiums (SMI)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000002","5ZC7SMCLRYA","Part D benefits (Rx Drug)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000003","5ZC7SMCLRYB","Part D Federal administration (Rx Drug)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000004","5ZC7SMCLRYC","General Fund Transfers to HI","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000006","5ZC7SMCLRYE","Federal Bureau of Investigation (HCFAC)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000007","5ZC7SMCLRYF","Federal payments from taxation of OASDI benefits (HI)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000008","5ZC7SMCLRYG","Criminal fines (HCFAC)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000009","5ZC7SMCLRYH","Civil penalties and damages (HCFAC - DOJ and CMS administration)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000010","5ZC7SMCLRYY","Asset Forfeiture","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","1806","","PB2018009380580000011","5ZC7SMCLRYJ","State Low Income Determinations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3902","","PB2018009903902000801","5ZC8SY5KFEP","Section 241 Evaluation Transactions Account (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000001","5ZC7F1PRLJV","Clinical services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000002","5ZC7F1PRLJW","Preventive health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000003","5ZC7F1PRLJX","Urban health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000004","5ZC7F1PRLK0","Indian health professions","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000005","5ZC7F1PRLK1","Tribal management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000006","5ZC7F1PRLK2","Direct operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000007","5ZC7F1PRLK3","Self-governance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000009","5ZC7F1PRLK5","Diabetes funds","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3921","","PB2018009170390000801","5ZC7F1PRM9F","Indian Health Services (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
