YEAR,AGENCY_ID,ALLOC_ID,ACCOUNT,PA_CODE,PA_NAME,FYQ
2017,036,,0102,0503,Burial plots,FY2017Q4
2017,036,,0102,0504,Service-connected deaths,FY2017Q4
2017,036,,0102,0505,Burial flags,FY2017Q4
2017,036,,0102,0506,Headstones and markers,FY2017Q4
2017,036,,0102,0508,Graveliners,FY2017Q4
2017,036,,0102,0509,Pre-Place Crypts,FY2017Q4
2017,036,,0200,0101,Veterans,FY2017Q4
2017,036,,0200,0102,Survivors,FY2017Q4
2017,036,,0200,0201,Chapter 18,FY2017Q4
2017,036,,0200,0202,Clothing allowance,FY2017Q4
2017,036,,0200,0203,"Misc assistance (EAJ, SAFD)",FY2017Q4
2017,036,,0200,0204,Medical exam pilot program,FY2017Q4
2017,036,,0200,0205,OBRA payment to VBA and IT,FY2017Q4
2017,036,,0200,0206,Reinstated entitlement program for survivors,FY2017Q4
2017,036,,0200,0302,Veterans,FY2017Q4
2017,036,,0200,0303,Survivors,FY2017Q4
2017,036,,0200,0401,"Reimbursements to GOE, IT and VHA",FY2017Q4
2017,036,,0200,0501,Caskets and Urns,FY2017Q4
2017,036,,0200,0502,Burial allowance,FY2017Q4
2017,036,,0200,0503,Burial plots,FY2017Q4
2017,036,,0200,0504,Service-connected deaths,FY2017Q4
2017,036,,0200,0505,Burial flags,FY2017Q4
2017,036,,0200,0506,Headstones and markers,FY2017Q4
2017,036,,0200,0508,Graveliners,FY2017Q4
2017,036,,0200,0509,Pre-Place Crypts,FY2017Q4
2017,036,,4023,0105,"Capital investments, guaranteed claims payment and other operating expenses",FY2017Q4
2017,036,,4025,0105,"Capital investments, guaranteed claims payment and other operating expenses",FY2017Q4
2017,036,,8132,0001,Death claims,FY2017Q4
2017,036,,8132,0002,Disability claims,FY2017Q4
2017,036,,8132,0003,Matured endowments,FY2017Q4
2017,036,,8132,0004,Cash surrenders,FY2017Q4
2017,036,,8132,0005,Dividends,FY2017Q4
2017,036,,8132,0006,Interest paid on dividend credits and deposits,FY2017Q4
2017,036,,8132,0007,Payment to general operating expenses,FY2017Q4
2017,036,,8132,0201,Capital investment: Policy loans,FY2017Q4
2017,036,,8132,0801,Death claims,FY2017Q4
2017,036,,8132,0803,Matured endowments,FY2017Q4
2017,036,,8132,0804,Cash surrenders,FY2017Q4
2017,036,,8132,0805,Dividends,FY2017Q4
2017,036,,8132,0806,Interest paid on dividend credits and deposits,FY2017Q4
2017,036,,0137,0101,Sons and daughters,FY2017Q4
2017,036,,0137,0102,Spouses,FY2017Q4
2017,036,,0137,0201,Vocational rehabilitation training,FY2017Q4
2017,036,,0137,0202,Subsistence allowance,FY2017Q4
2017,036,,0137,0203,Automobiles and adaptive equipment,FY2017Q4
2017,036,,0137,0204,Housing grants,FY2017Q4
2017,036,,0137,0205,Housing Technology Grants,FY2017Q4
2017,036,,0137,0301,Work study,FY2017Q4
2017,036,,0137,0302,Payments to States,FY2017Q4
2017,036,,0137,0303,All-volunteer assistance:  Basic benefits and all other,FY2017Q4
2017,036,,0137,0305,Tuition Assistance,FY2017Q4
2017,036,,0137,0306,Licensing and Certification,FY2017Q4
2017,036,,0137,0307,Reporting fees,FY2017Q4
2017,036,,0137,0309,Contract Counseling,FY2017Q4
2017,036,,0137,0802,Veterans and servicepersons supplementary benefits,FY2017Q4
2017,036,,0137,0803,Chapter 1606 reservists benefits,FY2017Q4
2017,036,,0137,0804,Chapter 1606 reservists supplementary benefits,FY2017Q4
2017,036,,0137,0805,Chapter 1607 reservists benefits,FY2017Q4
2017,036,,0137,0807,Chapter 33 DoD Reimbursements,FY2017Q4
2017,036,,4012,0801,Capital investment,FY2017Q4
2017,036,,4012,0802,Death claims,FY2017Q4
2017,036,,4012,0803,All other,FY2017Q4
2017,036,,4012,0804,Payments to GOE and IT,FY2017Q4
2017,036,,4009,0801,Premium payments,FY2017Q4
2017,036,,4009,0803,Payment to GOE,FY2017Q4
2017,036,,8150,0001,Death claims,FY2017Q4
2017,036,,0120,0011,VMLI Death Claims,FY2017Q4
2017,036,,0120,0012,Payment to Service-Disabled Veterans Insurance,FY2017Q4
2017,036,,4010,0801,Death claims,FY2017Q4
2017,036,,4010,0802,Dividends,FY2017Q4
2017,036,,4010,0803,All other,FY2017Q4
2017,036,,4010,0804,Capital investment: policy loans,FY2017Q4
2017,036,,8455,0801,Death claims,FY2017Q4
2017,036,,8455,0802,Cash surrenders,FY2017Q4
2017,036,,8455,0803,Dividends,FY2017Q4
2017,036,,8455,0804,All other,FY2017Q4
2017,036,,8455,0805,Payments to insurance account,FY2017Q4
2017,036,,8455,0806,Capital investment,FY2017Q4
2017,036,,1122,0014,Board of Veterans' Appeals,FY2017Q4
2017,036,,0110,0001,Medical programs,FY2017Q4
2017,036,,0110,0002,National cemeteries,FY2017Q4
2017,036,,0110,0005,Staff offices,FY2017Q4
2017,036,,0111,0001,Medical programs,FY2017Q4
2017,036,,0111,0002,National cemeteries,FY2017Q4
2017,036,,0111,0003,Regional offices,FY2017Q4
2017,036,,0111,0004,Staff offices,FY2017Q4
2017,036,,0111,0005,"Choice Act, P.L. 113-146, Sec. 801",FY2017Q4
2017,036,,4539,0801,Franchise Fund (Reimbursable),FY2017Q4
2017,036,,0108,0014,General administration,FY2017Q4
2017,036,,0108,0806,"General administration, reimbursable program",FY2017Q4
2017,036,,0142,0014,General administration,FY2017Q4
2017,036,,0142,0806,"General administration, reimbursable program",FY2017Q4
2017,036,,0150,0014,General administration,FY2017Q4
2017,036,,0150,0806,"General administration, reimbursable program",FY2017Q4
2017,036,,4018,0014,General administration,FY2017Q4
2017,036,,4018,0806,"General administration, reimbursable program",FY2017Q4
2017,036,,0151,0010,Compensation and pensions,FY2017Q4
2017,036,,0151,0011,Education,FY2017Q4
2017,036,,0151,0012,Vocational rehabilitation and counseling,FY2017Q4
2017,036,,0151,0013,Insurance,FY2017Q4
2017,036,,0151,0801,Compensation and pensions,FY2017Q4
2017,036,,0151,0804,Insurance,FY2017Q4
2017,036,,0151,0805,Housing,FY2017Q4
2017,036,,0181,0001,Grants for construction of state extended care facilities,FY2017Q4
2017,036,,0184,0001,Grants for construction of state extended care facilities,FY2017Q4
2017,036,,0183,0001,Grants for construction of state veterans cemeteries,FY2017Q4
2017,036,,0167,0001,Development,FY2017Q4
2017,036,,0167,0002,Operations and maintenance,FY2017Q4
2017,036,,0167,0003,Administrative and salaries,FY2017Q4
2017,036,,0167,0004,"P.L. 113-146, Sec. 801 - IT Support",FY2017Q4
2017,036,,0167,0801,Development,FY2017Q4
2017,036,,0167,0802,Operations and maintenance,FY2017Q4
2017,036,,0167,0803,Administrative and salaries,FY2017Q4
2017,036,,0168,0001,Development,FY2017Q4
2017,036,,0168,0002,Operations and maintenance,FY2017Q4
2017,036,,0168,0003,Administrative and salaries,FY2017Q4
2017,036,,0168,0004,"P.L. 113-146, Sec. 801 - IT Support",FY2017Q4
2017,036,,0168,0801,Development,FY2017Q4
2017,036,,0168,0802,Operations and maintenance,FY2017Q4
2017,036,,0168,0803,Administrative and salaries,FY2017Q4
2017,036,,0129,0201,Administrative expenses,FY2017Q4
2017,036,,0130,0201,Administrative expenses,FY2017Q4
2017,036,,5392,0201,Administrative expenses,FY2017Q4
2017,036,,8129,0201,Administrative expenses,FY2017Q4
2017,036,,0170,0101,Office of Inspector General (Direct),FY2017Q4
2017,036,,0170,0801,Office of Inspector General (Reimbursable),FY2017Q4
2017,036,,0171,0101,Office of Inspector General (Direct),FY2017Q4
2017,036,,0171,0801,Office of Inspector General (Reimbursable),FY2017Q4
2017,036,,4537,0801,Reimbursable program-COGS-Merchandizing,FY2017Q4
2017,036,,4537,0802,Reimbursable program-Other-Operations,FY2017Q4
2017,036,,4537,0803,Reimbursable program-COGS-Printing and publications,FY2017Q4
2017,036,,4537,0804,Reimbursable program-Other,FY2017Q4
2017,036,,4537,0805,Reimbursable program-Equipment-Procurement services and distribution,FY2017Q4
2017,036,,4014,0801,Reimbursable operating expenses,FY2017Q4
2017,036,,4014,0802,Reimbursable direct operations,FY2017Q4
2017,036,,4014,0810,Reimbursable capital investment: Sales program: Purchase of equipment and leasehold,FY2017Q4
2017,036,,0165,0001,DOD-VA health care sharing incentive fund,FY2017Q4
2017,036,,0190,0001,"Religious, recreational, and entertainment activities",FY2017Q4
2017,036,,0190,0003,Therapeutic residence maintenance,FY2017Q4
2017,036,,8128,0001,"Religious, recreational, and entertainment activities",FY2017Q4
2017,036,,8128,0003,Therapeutic residence maintenance,FY2017Q4
2017,036,,8180,0001,"Religious, recreational, and entertainment activities",FY2017Q4
2017,036,,8180,0003,Therapeutic residence maintenance,FY2017Q4
2017,036,,0169,0001,Joint DOD-VA Medical Facility Demonstration Fund (Direct),FY2017Q4
2017,036,,0169,0801,Joint DOD-VA Medical Facility Demonstration Fund (Reimbursable),FY2017Q4
2017,036,,0161,0001,Bio-medical laboratory science research,FY2017Q4
2017,036,,0161,0002,Rehabilitation research,FY2017Q4
2017,036,,0161,0003,Health services research,FY2017Q4
2017,036,,0161,0004,Clinical science research,FY2017Q4
2017,036,,0161,0801,Medical and Prosthetic Research (Reimbursable),FY2017Q4
2017,036,,4026,0801,Operating expenses,FY2017Q4
2017,036,,0158,0001,Engineering & Environmental Management Services,FY2017Q4
2017,036,,0158,0023,"P.L. 113-146, Sec. 801 - FTE & Other Costs",FY2017Q4
2017,036,,0158,0101,Engineering & Environmental Management Services,FY2017Q4
2017,036,,0158,0123,"P.L. 113-146, Sec. 801 - Emergency Leases",FY2017Q4
2017,036,,0158,0801,Medical Facilities (Reimbursable),FY2017Q4
2017,036,,0162,0001,Engineering & Environmental Management Services,FY2017Q4
2017,036,,0162,0023,"P.L. 113-146, Sec. 801 - FTE & Other Costs",FY2017Q4
2017,036,,0162,0101,Engineering & Environmental Management Services,FY2017Q4
2017,036,,0162,0123,"P.L. 113-146, Sec. 801 - Emergency Leases",FY2017Q4
2017,036,,0162,0801,Medical Facilities (Reimbursable),FY2017Q4
2017,036,,0160,0001,Outpatient care,FY2017Q4
2017,036,,0160,0021,"P.L. 113-146, Sec. 801 - FTE & Other Costs",FY2017Q4
2017,036,,0160,0101,Outpatient care,FY2017Q4
2017,036,,0160,0113,"P.L. 113-146, Sec. 801 - NRM",FY2017Q4
2017,036,,0160,0801,Medical Services (Reimbursable),FY2017Q4
2017,036,,0152,0001,VA Medical Centers & Other Field Activities,FY2017Q4
2017,036,,0152,0024,"P.L. 113-146, Sec. 801 - FTE & Other Costs",FY2017Q4
2017,036,,0152,0102,VAMCs & Other Field Activities,FY2017Q4
2017,036,,0152,0801,Medical Support and Compliance (Reimbursable),FY2017Q4
2017,036,,0172,0001,Veterans Choice Fund - Adminstrative,FY2017Q4
2017,036,,0172,0002,Veterans Choice Fund - Program,FY2017Q4
2017,036,,0172,0003,Emergency Hep-C,FY2017Q4
2017,036,,0172,0004,Emergency Non-VA Care,FY2017Q4
2016,349,,1712,0001,Court of Appeals,FY2017Q4
2016,349,,1712,0002,Superior Court,FY2017Q4
2016,349,,1712,0003,Court system,FY2017Q4
2016,349,,1712,0004,Capital improvements,FY2017Q4
2016,349,,1736,0001,Federal Payment for Defender Services in District of Columbia Co (Direct),FY2017Q4
2016,349,,5676,0001,Crime Victims Compensation,FY2017Q4
2017,349,,5676,0001,Crime Victims Compensation,FY2017Q4
2017,349,,1736,0001,Federal Payment for Defender Services in District of Columbia Co (Direct),FY2017Q4
2017,349,,1712,0001,Court of Appeals,FY2017Q4
2017,349,,1712,0002,Superior Court,FY2017Q4
2017,349,,1712,0003,Court system,FY2017Q4
2017,349,,1712,0004,Capital improvements,FY2017Q4
2017,349,,1760,0001,Court of Appeals,FY2017Q4
2017,349,,1760,0002,Superior Court,FY2017Q4
2017,349,,1760,0003,Court system,FY2017Q4
2017,349,,1760,0004,Capital improvements,FY2017Q4
2017,349,,1735,0001,Water and Sewer Authority,FY2017Q4
2016,525,,1650,0001,Election Assistance Commission,FY2017Q4
2017,525,,1650,0001,Election Assistance Commission,FY2017Q4
2018,525,,1650,0001,Election Assistance Commission,FY2017Q4
2017,531,,5522,0001,Electric Reliability Organization (Direct),FY2017Q4
2016,068,,0250,0001,Payment to the hazardous substance superfund,FY2017Q4
2016,068,,5374,0001,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,0112,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,0107,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,0109,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,0100,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,0108,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,5297,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,8741,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,0110,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,0103,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,8145,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,013,8145,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,014,8145,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,016,8145,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,068,8145,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,075,8145,0011,Clean Air and Global Climate Change,FY2017Q4
2016,068,,0112,0012,Clean and Safe Water,FY2017Q4
2016,068,,0107,0012,Clean and Safe Water,FY2017Q4
2016,068,,0109,0012,Clean and Safe Water,FY2017Q4
2016,068,,0100,0012,Clean and Safe Water,FY2017Q4
2016,068,,0108,0012,Clean and Safe Water,FY2017Q4
2016,068,,5297,0012,Clean and Safe Water,FY2017Q4
2016,068,,8741,0012,Clean and Safe Water,FY2017Q4
2016,068,,0110,0012,Clean and Safe Water,FY2017Q4
2016,068,,0103,0012,Clean and Safe Water,FY2017Q4
2016,068,,0112,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,0107,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,0109,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,0100,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,0108,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,5297,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,8741,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,0110,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,0103,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,4330,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,8145,0013,Land Preservation and Restoration,FY2017Q4
2016,068,013,8145,0013,Land Preservation and Restoration,FY2017Q4
2016,068,014,8145,0013,Land Preservation and Restoration,FY2017Q4
2016,068,016,8145,0013,Land Preservation and Restoration,FY2017Q4
2016,068,068,8145,0013,Land Preservation and Restoration,FY2017Q4
2016,068,075,8145,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,8153,0013,Land Preservation and Restoration,FY2017Q4
2016,068,068,8153,0013,Land Preservation and Restoration,FY2017Q4
2016,068,,8221,0013,Land preservation and restoration,FY2017Q4
2016,068,,0112,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,0107,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,0109,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,0100,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,0108,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,5297,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,8741,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,0110,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,0103,0014,Healthy Communities and Ecosystems,FY2017Q4
2016,068,,0112,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,0107,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,0109,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,0100,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,0108,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,5297,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,8741,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,0110,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,0103,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,8145,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,013,8145,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,014,8145,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,016,8145,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,068,8145,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,075,8145,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,,8153,0015,Compliance and Environmental Stewardship,FY2017Q4
2016,068,068,8153,0015,Compliance and Environmental Stewardship,FY2017Q4
2017,068,,0108,0101,RCRA:  Waste Management,FY2017Q4
2017,068,,0108,0102,RCRA:  Waste Minimization & Recycling,FY2017Q4
2017,068,,0108,0104,Integrated Environmental Strategies,FY2017Q4
2017,068,,0108,0302,SCIENCE POLICY AND BIOTECHNOLOGY,FY2017Q4
2017,068,,0108,0303,State and Local Prevention and Preparedness,FY2017Q4
2017,068,,0108,0304,Stratospheric Ozone: Domestic Programs,FY2017Q4
2017,068,,0108,0305,Stratospheric Ozone: Multilateral Fund,FY2017Q4
2017,068,,8145,0306,Superfund:  Emergency Response and Removal,FY2017Q4
2017,068,,8145,0307,Superfund:  Enforcement,FY2017Q4
2017,068,,8145,0308,Superfund:  EPA Emergency Preparedness,FY2017Q4
2017,068,,8145,0309,Superfund:  Federal Facilities,FY2017Q4
2017,068,,8145,0401,SUPERFUND: FEDERAL FACILITIES IAGS,FY2017Q4
2017,068,,8145,0402,Superfund:  Remedial,FY2017Q4
2017,068,,8145,0403,SUPERFUND:  SUPPORT TO OTHER FEDERAL AGENCIES,FY2017Q4
2017,068,,0108,0404,Surface Water Protection,FY2017Q4
2017,068,,0108,0405,TOXIC SUBSTANCES:  CHEMICAL RISK MANAGEMENT,FY2017Q4
2017,068,,0108,0406,Toxic Substances:  Chemical Risk Review and Reduction,FY2017Q4
2017,068,,0108,0407,Toxic Substances:  Lead Risk Reduction Program,FY2017Q4
2017,068,,0108,0408,TRI / Right to Know,FY2017Q4
2017,068,,0108,0409,Tribal - Capacity Building,FY2017Q4
2017,068,,0108,0501,US Mexico Border,FY2017Q4
2017,068,,0108,0502,Wetlands,FY2017Q4
2017,068,,0108,0503,Administrative Law,FY2017Q4
2017,068,,0108,0504,Alternative Dispute Resolution,FY2017Q4
2017,068,,8145,0504,Alternative Dispute Resolution,FY2017Q4
2017,068,,0108,0505,"Central Planning, Budgeting, and Finance",FY2017Q4
2017,068,,8153,0505,"Central Planning, Budgeting, and Finance",FY2017Q4
2017,068,,8145,0505,"Central Planning, Budgeting, and Finance",FY2017Q4
2017,068,,0108,0507,Civil Rights Program,FY2017Q4
2017,068,,0108,0508,Executive Management and Operations,FY2017Q4
2017,068,,0108,0509,Environmental Education,FY2017Q4
2017,068,,0108,0601,Exchange Network,FY2017Q4
2017,068,,8145,0601,Exchange Network,FY2017Q4
2017,068,,0108,0602,Facilities Infrastructure and Operations,FY2017Q4
2017,068,,0107,0602,Facilities Infrastructure and Operations,FY2017Q4
2017,068,,8153,0602,Facilities Infrastructure and Operations,FY2017Q4
2017,068,,8221,0602,Facilities Infrastructure and Operations,FY2017Q4
2017,068,,8145,0602,Facilities Infrastructure and Operations,FY2017Q4
2017,068,,0108,0603,Acquisition Management,FY2017Q4
2017,068,,8153,0603,Acquisition Management,FY2017Q4
2017,068,,8145,0603,Acquisition Management,FY2017Q4
2017,068,,0108,0605,Human Resources Management,FY2017Q4
2017,068,,8145,0605,Human Resources Management,FY2017Q4
2017,068,,0108,0606,Information Security,FY2017Q4
2017,068,,8145,0606,Information Security,FY2017Q4
2017,068,,0108,0608,IT / Data Management,FY2017Q4
2017,068,,0107,0608,IT / Data Management,FY2017Q4
2017,068,,8145,0608,IT / Data Management,FY2017Q4
2017,068,,0108,0609,Legal Advice: Environmental Program,FY2017Q4
2017,068,,8145,0609,Legal Advice: Environmental Program,FY2017Q4
2017,068,,8145,0666,Trust Fund Transfer,FY2017Q4
2017,068,,0108,0701,LEGAL ADVICE: SUPPORT PROGRAM,FY2017Q4
2017,068,,0112,0702,"AUDITS, EVALUATIONS, AND INVESTIGATIONS",FY2017Q4
2017,068,,0108,0704,REGIONAL SCIENCE AND TECHNOLOGY,FY2017Q4
2017,068,,0108,0705,SCIENCE ADVISORY BOARD,FY2017Q4
2017,068,,0108,0706,SMALL MINORITY BUSINESS ASSISTANCE,FY2017Q4
2017,068,,0108,0707,Legal Advice: Support Program,FY2017Q4
2017,068,,0108,0707,"Audits, Evaluations, and Investigations",FY2017Q4
2017,068,,0108,0707,Regional Science and Technology,FY2017Q4
2017,068,,0108,0707,Science Advisory Board,FY2017Q4
2017,068,,0108,0707,Small Minority Business Assistance,FY2017Q4
2017,068,,0108,0707,Financial Assistance Grants / IAG Management,FY2017Q4
2017,068,,8145,0707,Financial Assistance Grants / IAG Management,FY2017Q4
2017,068,,0108,0707,Small Business Ombudsman,FY2017Q4
2017,068,,0108,0708,CLEAN SCHOOL BUS INITIATIVE,FY2017Q4
2017,068,,0108,0709,SMALL BUSINESS OMBUDSMAN,FY2017Q4
2016,068,,0112,0801,Reimbursable from Superfund Trust Fund,FY2017Q4
2016,068,,0107,0801,Reimbursements from Superfund Trust Fund,FY2017Q4
2016,068,,0109,0801,Reimbursements from Superfund Trust Fund,FY2017Q4
2016,068,,0100,0801,Environmental Programs and Management (Reimbursable),FY2017Q4
2016,068,,0108,0801,Environmental Programs and Management (Reimbursable),FY2017Q4
2016,068,,5297,0801,Environmental Programs and Management (Reimbursable),FY2017Q4
2016,068,,8741,0801,Environmental Programs and Management (Reimbursable),FY2017Q4
2016,068,,4310,0801,Ensuring the Safety of Chemicals and Preventing Pollution,FY2017Q4
2016,068,,4311,0801,Ensuring the Safety of Chemicals and Preventing Pollution,FY2017Q4
2016,068,,4565,0801,ETSD Operations,FY2017Q4
2016,068,,8145,0801,Hazardous Substance Superfund (Reimbursable),FY2017Q4
2016,068,013,8145,0801,Hazardous Substance Superfund (Reimbursable),FY2017Q4
2016,068,014,8145,0801,Hazardous Substance Superfund (Reimbursable),FY2017Q4
2016,068,016,8145,0801,Hazardous Substance Superfund (Reimbursable),FY2017Q4
2016,068,068,8145,0801,Hazardous Substance Superfund (Reimbursable),FY2017Q4
2016,068,075,8145,0801,Hazardous Substance Superfund (Reimbursable),FY2017Q4
2016,068,,8221,0801,Inland Oil Spill Programs (Reimbursable),FY2017Q4
2016,068,,0107,0802,Other Reimbursements,FY2017Q4
2016,068,,0109,0802,Other Reimbursements,FY2017Q4
2016,068,,4565,0802,Postage,FY2017Q4
2016,068,,4565,0803,IFMS,FY2017Q4
2016,068,,4565,0804,eRelocation,FY2017Q4
2016,068,,4565,0805,COOP,FY2017Q4
2016,068,,4565,0806,Background Investigations,FY2017Q4
2016,068,,4565,0807,People Plus,FY2017Q4
2016,068,,4565,0808,Conference,FY2017Q4
2017,068,,8145,0808,Superfund: Federal Facilities Enforcement,FY2017Q4
2017,068,,0108,0808,Children and Other Sensitive Populations: Agency Coordination,FY2017Q4
2017,068,,0103,0808,Diesel Emissions Reduction Grant Program,FY2017Q4
2017,068,,0108,0808,Reduce Risks from Indoor Air,FY2017Q4
2017,068,,0107,0808,Reduce Risks from Indoor Air,FY2017Q4
2017,068,,0108,0809,REGULATORY/ECONOMIC-MANAGEMENT AND ANALYSIS,FY2017Q4
2017,068,,0108,1001,Pesticides: Protect Human Health from Pesticide Risk,FY2017Q4
2017,068,,0107,1001,Pesticides: Protect Human Health from Pesticide Risk,FY2017Q4
2017,068,,0108,1002,Pesticides: Protect the Environment from Pesticide Risk,FY2017Q4
2017,068,,0107,1002,Pesticides: Protect the Environment from Pesticide Risk,FY2017Q4
2017,068,,0108,1003,Pesticides: Realize the Value of Pesticide Availability,FY2017Q4
2017,068,,0107,1003,Pesticides: Realize the Value of Pesticide Availability,FY2017Q4
2017,068,,0108,1004,International Sources of Pollution,FY2017Q4
2017,068,,0108,1005,Trade and Governance,FY2017Q4
2017,068,,8153,1006,LUST Prevention,FY2017Q4
2017,068,,0108,1007,Great Lakes Restoration,FY2017Q4
2017,068,,0108,1008,RECOVERY ACT MANGEMENT AND OVERSIGHT,FY2017Q4
2017,068,,0103,1009,Targeted Airshed Grants,FY2017Q4
2017,068,,0108,1102,Geographic Program: South Florida,FY2017Q4
2017,068,,0108,1104,Geographic Program: San Francisco Bay,FY2017Q4
2017,068,,0108,1105,Geographic Program: Puget Sound,FY2017Q4
2017,068,,0107,1106,"Research: Air, Climate and Energy",FY2017Q4
2017,068,,0107,1107,Research: Safe and Sustainable Water Resources,FY2017Q4
2017,068,,0107,1108,Research: Sustainable and Healthy Communities,FY2017Q4
2017,068,,8153,1108,Research: Sustainable and Healthy Communities,FY2017Q4
2017,068,,8221,1108,Research: Sustainable and Healthy Communities,FY2017Q4
2017,068,,0107,1109,Research: Chemical Safety and Sustainability,FY2017Q4
2017,068,,0108,1202,Water Quality Research and Support Grants,FY2017Q4
2017,068,,0107,1202,Water Quality Research and Support Grants,FY2017Q4
2017,068,,0107,1205,Water Infrastructure Finance and Innovation,FY2017Q4
2017,068,,0103,3001,Categorical Grant:  Nonpoint Source (Sec. 319),FY2017Q4
2017,068,,0108,3002,Science Policy and Biotechnology,FY2017Q4
2017,068,,0103,3003,Categorical Grant:  Public Water System Supervision (PWSS),FY2017Q4
2017,068,,0103,3004,Categorical Grant:  State and Local Air Quality Management,FY2017Q4
2017,068,,0103,3005,Categorical Grant:  Radon,FY2017Q4
2017,068,,0103,3006,Categorical Grant:  Pollution Control (Sec. 106),FY2017Q4
2017,068,,0103,3007,Categorical Grant:  Wetlands Program Development,FY2017Q4
2017,068,,0103,3008,Categorical Grant:  Underground Injection Control  (UIC),FY2017Q4
2017,068,,0103,3009,Categorical Grant:  Pesticides Program Implementation,FY2017Q4
2017,068,,0103,3010,Categorical Grant:  Lead,FY2017Q4
2017,068,,0103,3011,Categorical Grant:  Hazardous Waste Financial Assistance,FY2017Q4
2017,068,,0103,3012,Categorical Grant:  Pesticides Enforcement,FY2017Q4
2017,068,,0103,3013,Categorical Grant:  Pollution Prevention,FY2017Q4
2017,068,,0103,3014,Categorical Grant:  Toxics Substances Compliance,FY2017Q4
2017,068,,0103,3015,Categorical Grant:  Tribal General Assistance Program,FY2017Q4
2017,068,,0103,3016,Categorical Grant:  Underground Storage Tanks,FY2017Q4
2017,068,,0103,3017,Categorical Grant:  Tribal Air Quality Management,FY2017Q4
2017,068,,0103,3019,CATEGORICAL GRANT:  SECTOR PROGRAM,FY2017Q4
2017,068,,0103,3020,Categorical Grant:  Multipurpose Grants,FY2017Q4
2017,068,,0103,3021,Categorical Grant:  Environmental Information,FY2017Q4
2017,068,,0103,3023,Categorical Grant:  Beaches Protection,FY2017Q4
2017,068,,0103,3024,Categorical Grant:  Brownfields,FY2017Q4
2017,068,,0103,3025,CATEGORICAL GRANT:  BROWNFIELDS,FY2017Q4
2017,068,,0103,3026,CATEGORICAL GRANT:  HOMELAND SECURITY,FY2017Q4
2017,068,,0103,3028,CATEGORICAL GRANT:  TARGETED WATERSHEDS,FY2017Q4
2017,068,,0103,3029,CATEGORICAL GRANT:  WASTEWATER OPERATOR TRAINING,FY2017Q4
2017,068,,0108,3041,BASE REALIGNMENT AND CLOSURE (BRAC),FY2017Q4
2017,068,,0108,3042,Beach / Fish Programs,FY2017Q4
2017,068,,0108,3043,Brownfields,FY2017Q4
