PA_CODE,FYQ,OMB_BUREAU_TITLE_OPTNL,OMB_ACCOUNT_TITLE_OPTNL,AGENCY_CODE,ALLOCATION_ID,ACCOUNT_CODE,PA_TITLE
0801,FY17Q4,,,072,,0113,Diplomatic and Consular Programs (Reimbursable)
0005,FY17Q4,,,019,072,0113,Diplomatic Policy and Support
0005,FY17Q4,,,019,,0113,Diplomatic Policy and Support
0001,FY17Q4,,,060,,0113,Federal Payments to Railroad Retirement Accounts (Direct)
0005,FY17Q4,,,070,,0113,Homeland Secure Data Network
0001,FY17Q4,,,019,072,0113,Human Resources
0001,FY17Q4,,,019,,0113,Human Resources
0002,FY17Q4,,,070,,0113,Information Technology Services
0003,FY17Q4,,,070,,0113,Infrastructure Security Activities
0881,FY17Q4,,,070,,0113,Office of the Chief Information Officer (Reimbursable)
0008,FY17Q4,,,019,072,0113,Overseas Contingency Operations
0008,FY17Q4,,,019,,0113,Overseas Contingency Operations
0002,FY17Q4,,,019,072,0113,Overseas Programs
0002,FY17Q4,,,019,,0113,Overseas Programs
0003,FY17Q4,,,019,072,0113,Overseas Programs - Public Diplomacy
0003,FY17Q4,,,019,,0113,Overseas Programs - Public Diplomacy
0001,FY17Q4,,,075,075,0113,Pre-Existing Condition Insurance Plan Program (Direct)
0001,FY17Q4,,,075,,0113,Pre-Existing Condition Insurance Plan Program (Direct)
0801,FY17Q4,,,075,075,0113,Premiums from Fallback States
0801,FY17Q4,,,075,,0113,Premiums from Fallback States
0803,FY17Q4,,,070,,0113,Reimbursable program activity- CIO ISA Carryforward
0001,FY17Q4,,,070,,0113,Salaries and Expenses
0006,FY17Q4,,,019,072,0113,Security
0006,FY17Q4,,,019,,0113,Security
0007,FY17Q4,,,019,072,0113,Security - Worldwide Security Protection
0007,FY17Q4,,,019,,0113,Security - Worldwide Security Protection
0006,FY17Q4,,,070,,0113,Spectrum Relocation Fund
0001,FY17Q4,,,070,,0113,Under Secretary for Management
0801,FY17Q4,,,070,,0113,USM/CFO Reimbursable program activity
0002,FY17Q4,,,075,075,0114,Administration
0002,FY17Q4,,,075,,0114,Administration
0001,FY17Q4,,,020,,0114,Biomass Energy Development
0001,FY17Q4,,,097,,0114,Direct program activity
0001,FY17Q4,,,019,,0114,"Nonproliferation, Antiterrorism, Demining, and Related Programs (Direct)"
0801,FY17Q4,,,019,,0114,"Nonproliferation, Antiterrorism, Demining, and Related Programs (Reimbursable)"
0001,FY17Q4,,,047,,0114,Operating Expenses (Direct)
0801,FY17Q4,,,047,,0114,Operating Expenses (Reimbursable)
0003,FY17Q4,,,060,,0114,"Railroad Unemployment Insurance Extended Benefit Payments, Recovery Act"
0001,FY17Q4,,,080,,0114,"Science, Aeronautics, and Exploration (Direct)"
0002,FY17Q4,,,075,,0115,Administration
0001,FY17Q4,,,070,,0115,Analysis and Operations
0801,FY17Q4,,,070,,0115,Analysis and Operations (Reimbursable)
0009,FY17Q4,,,012,,0115,Biobased Markets Program Sec 9001
0001,FY17Q4,,,020,,0115,Department-wide Systems and Capital Investments Programs (Direct)
0004,FY17Q4,,,012,,0115,Departmental Administration
0006,FY17Q4,,,012,,0115,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0115,Office of Communications
0007,FY17Q4,,,012,,0115,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,012,,0115,Office of the Secretary
0802,FY17Q4,,,012,,0115,Office of the Secretary (Reimbursable)
0008,FY17Q4,,,012,,0115,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0001,FY17Q4,,,075,,0115,Planning and establishment grants
0001,FY17Q4,,,080,,0115,Space Operations (Direct)
0801,FY17Q4,,,080,,0115,Space Operations (Reimbursable)
0003,FY17Q4,,,012,,0115,Trade negotiations and biotechnology resources
0002,FY17Q4,,,012,,0115,Under/Assistant Secretaries
0009,FY17Q4,,,012,,0116,Biobased Markets Program Sec 9001
0004,FY17Q4,,,012,,0116,Departmental Administration
0881,FY17Q4,,,070,,0116,Departmental Operations-OSEM (Reimbursable)
0001,FY17Q4,,,069,,0116,Financial management capital
0006,FY17Q4,,,012,,0116,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0116,Office of Communications
0007,FY17Q4,,,012,,0116,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,012,,0116,Office of the Secretary
0802,FY17Q4,,,012,,0116,Office of the Secretary (Reimbursable)
0001,FY17Q4,,,070,,0116,Offices of the Secretary and Executive Management
0001,FY17Q4,,,047,,0116,Operating Expenses (Direct)
0801,FY17Q4,,,047,,0116,Operating Expenses (Reimbursable)
0008,FY17Q4,,,012,,0116,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0003,FY17Q4,,,012,,0116,Trade negotiations and biotechnology resources
0002,FY17Q4,,,012,,0116,Under/Assistant Secretaries
0802,FY17Q4,,,012,,0117,Agriculture Buildings and Facilities and Rental Payments (Reimbursable)
0001,FY17Q4,,,070,,0117,Biodefense activities
0002,FY17Q4,,,012,,0117,Building operations and maintenance
0002,FY17Q4,,,012,,0117,Building Operations and Maintenance
0003,FY17Q4,,,070,,0117,CAS - Chemical and Biological Readiness
0004,FY17Q4,,,070,,0117,CAS - Health and Medical Readiness
0005,FY17Q4,,,070,,0117,CAS - Integrated Operations
0002,FY17Q4,,,070,,0117,CAS - Mission Support
0001,FY17Q4,,,020,,0117,Counterterrorism
0004,FY17Q4,,,012,,0117,DHS Security Payments
0001,FY17Q4,,,069,,0117,General administration
0003,FY17Q4,,,012,,0117,Homeland Security Database
0005,FY17Q4,,,012,,0117,Life Safety Projects
0001,FY17Q4,,,075,,0117,Pregnancy Assistance Fund (Direct)
0001,FY17Q4,,,060,,0117,Railroad Unemployment Extended Benefits
0003,FY17Q4,,,060,,0117,Railroad Unemployment Insurance Extended Benefit Payments
0801,FY17Q4,,,070,,0117,Reimbursable program (Sched. O-2118)
0003,FY17Q4,,,069,,0117,Relocate Production Servers
0001,FY17Q4,,,012,,0117,Rental payments to GSA: Non-recurring repairs
0010,FY17Q4,,,069,,0117,Rental Payments
0801,FY17Q4,,,069,,0117,Salaries and Expenses (Reimbursable)
0002,FY17Q4,,,069,,0117,SCASDP grants
0006,FY17Q4,,,012,,0117,South Building Renovations
0709,FY17Q4,,,075,,0118,Administrative expenses
0003,FY17Q4,,,070,,0118,Chief Financial Officer
0011,FY17Q4,,,070,,0118,CIO - DHS Cyber Funds
0009,FY17Q4,,,070,,0118,CIO - Homeland Secure Data Network
0007,FY17Q4,,,070,,0118,CIO - Information Technology Services
0008,FY17Q4,,,070,,0118,CIO - Infrastructure Security Activities
0006,FY17Q4,,,070,,0118,CIO - Salaries & Benefits
0010,FY17Q4,,,070,,0118,CIO - Spectrum Relocation Fund
0802,FY17Q4,,,070,,0118,CIO Reimbursable program activity
0002,FY17Q4,,,070,,0118,DHS HQ Consolidation
0706,FY17Q4,,,075,,0118,Interest on reestimates of direct loan subsidy
0001,FY17Q4,,,069,,0118,Office of Civil Rights
0001,FY17Q4,,,097,,0118,Overseas Contingency Operations Transfer Fund
0705,FY17Q4,,,075,,0118,Reestimates of direct loan subsidy
0001,FY17Q4,,,013,,0118,Salaries and Expenses (Direct)
0801,FY17Q4,,,014,,0118,Salaries and Expenses (Reimbursable)
0001,FY17Q4,,,070,,0118,Under Secretary for Management
0801,FY17Q4,,,070,,0118,USM/CFO Reimbursable program activity
0802,FY17Q4,,,012,,0119,Agriculture Buildings and Facilities and Rental Payments (Reimbursable)
0001,FY17Q4,,,020,,0119,Audit
0002,FY17Q4,,,069,,0119,Bonding Assistance Program
0002,FY17Q4,,,012,,0119,Building Operations and Maintenance
0001,FY17Q4,,,075,016,0119,Health Insurance Reform Implementation Fund (Direct)
0001,FY17Q4,,,075,020,0119,Health Insurance Reform Implementation Fund (Direct)
0001,FY17Q4,,,075,024,0119,Health Insurance Reform Implementation Fund (Direct)
0001,FY17Q4,,,075,028,0119,Health Insurance Reform Implementation Fund (Direct)
0001,FY17Q4,,,075,075,0119,Health Insurance Reform Implementation Fund (Direct)
0001,FY17Q4,,,075,,0119,Health Insurance Reform Implementation Fund (Direct)
0003,FY17Q4,,,012,,0119,Homeland Security Database
0002,FY17Q4,,,020,,0119,Investigations
0001,FY17Q4,,,069,,0119,Minority business outreach
0801,FY17Q4,,,020,,0119,Treasury Inspector General for Tax Administration (Reimbursable)
0001,FY17Q4,,,070,,0120,Assistance to Firefighter Grants
0009,FY17Q4,,,012,,0120,Biobased Markets Program Sec 9001
0001,FY17Q4,,,019,,0120,Capital Investment Fund
0804,FY17Q4,,,075,075,0120,CMS Trust Funds (Mandatory)
0804,FY17Q4,,,075,,0120,CMS Trust Funds (Mandatory)
0009,FY17Q4,,,070,,0120,Counter Violent Extremism
0004,FY17Q4,,,012,,0120,Departmental Administration
0002,FY17Q4,,,013,,0120,Departmental staff services
0004,FY17Q4,,,070,,0120,"Education, Training, and Exercises"
0002,FY17Q4,,,070,,0120,Emergency Management Performance Grants
0001,FY17Q4,,,013,,0120,Executive direction
0002,FY17Q4,,,014,014,0120,Executive direction
0002,FY17Q4,,,014,,0120,Executive direction
0801,FY17Q4,,,075,075,0120,GDM (Collected)
0801,FY17Q4,,,075,,0120,GDM (Collected)
0001,FY17Q4,,,075,075,0120,General Departmental Management
0001,FY17Q4,,,075,,0120,General Departmental Management
0802,FY17Q4,,,075,075,0120,HCFAC (Mandatory)
0802,FY17Q4,,,075,,0120,HCFAC (Mandatory)
0001,FY17Q4,,,069,,0120,Incentive Grants
0006,FY17Q4,,,012,,0120,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0120,Office of Communications
0007,FY17Q4,,,012,,0120,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,012,,0120,Office of the Secretary
0802,FY17Q4,,,012,,0120,Office of the Secretary (Reimbursable)
0003,FY17Q4,,,013,,0120,Operations and Administration
0008,FY17Q4,,,012,,0120,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0012,FY17Q4,,,036,,0120,Payment to Service-Disabled Veterans Insurance
0803,FY17Q4,,,075,075,0120,PHS Evaluation
0803,FY17Q4,,,075,,0120,PHS Evaluation
0803,FY17Q4,,,075,,0120,PHS Evaluation (Collected)
0005,FY17Q4,,,070,,0120,Port Security Grant Program
0001,FY17Q4,,,014,014,0120,"Program operations, support, and improvements"
0001,FY17Q4,,,014,,0120,"Program operations, support, and improvements"
0801,FY17Q4,,,014,,0120,Reimbursable program activity
0801,FY17Q4,,,013,,0120,Salaries and Expenses (Reimbursable)
0001,FY17Q4,,,080,,0120,Science (Direct)
0003,FY17Q4,,,070,,0120,State and Local Program Grants
0003,FY17Q4,,,012,,0120,Trade negotiations and biotechnology resources
0006,FY17Q4,,,070,,0120,Transit Security Grants
0002,FY17Q4,,,012,,0120,Under/Assistant Secretaries
0008,FY17Q4,,,070,,0120,Urban Area Security Initiative
0011,FY17Q4,,,036,,0120,VMLI Death Claims
0009,FY17Q4,,,012,,0121,Biobased Markets Program Sec 9001
0003,FY17Q4,,,070,,0121,Chief Financial Officer
0011,FY17Q4,,,070,,0121,CIO - DHS Cyber Funds
0009,FY17Q4,,,070,,0121,CIO - Homeland Secure Data Network
0007,FY17Q4,,,070,,0121,CIO - Information Technology Services
0008,FY17Q4,,,070,,0121,CIO - Infrastructure Security Activities
0006,FY17Q4,,,070,,0121,CIO - Salaries & Benefits
0010,FY17Q4,,,070,,0121,CIO - Spectrum Relocation Fund
0802,FY17Q4,,,070,,0121,CIO Reimbursable program activity
0804,FY17Q4,,,075,,0121,CMS Trust Funds (Mandatory)
0001,FY17Q4,,,019,,0121,Conflict Stabilization Operations
0002,FY17Q4,,,019,,0121,Conflict Stabilization Operations - OCO
0004,FY17Q4,,,012,,0121,Departmental Administration
0002,FY17Q4,,,070,,0121,DHS HQ Consolidation
0001,FY17Q4,,,020,,0121,Expanded Access
0801,FY17Q4,,,075,,0121,GDM (Collected)
0001,FY17Q4,,,075,,0121,General Departmental Management
0802,FY17Q4,,,075,,0121,HCFAC (Mandatory)
0006,FY17Q4,,,012,,0121,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0121,Office of Communications
0007,FY17Q4,,,012,,0121,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,012,,0121,Office of the Secretary
0802,FY17Q4,,,012,,0121,Office of the Secretary (Reimbursable)
0001,FY17Q4,,,069,,0121,Operating subsidy grants
0008,FY17Q4,,,012,,0121,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0803,FY17Q4,,,075,,0121,PHS Evaluation (Collected)
0003,FY17Q4,,,012,,0121,Trade negotiations and biotechnology resources
0001,FY17Q4,,,070,,0121,Under Secretary for Management
0002,FY17Q4,,,012,,0121,Under/Assistant Secretaries
0801,FY17Q4,,,070,,0121,USM/CFO Reimbursable program activity
0006,FY17Q4,,,069,,0122,Alaska railroad liabilities
0009,FY17Q4,,,012,,0122,Biobased Markets Program Sec 9001
0804,FY17Q4,,,075,,0122,CMS Trust Funds (Mandatory)
0001,FY17Q4,,,080,,0122,Cross Agency Support (Direct)
0801,FY17Q4,,,080,,0122,Cross Agency Support (Reimbursable)
0004,FY17Q4,,,012,,0122,Departmental Administration
0801,FY17Q4,,,075,,0122,GDM (Collected)
0001,FY17Q4,,,075,,0122,General Departmental Management
0802,FY17Q4,,,075,,0122,HCFAC (Mandatory)
0006,FY17Q4,,,012,,0122,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0122,Office of Communications
0007,FY17Q4,,,012,,0122,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,012,,0122,Office of the Secretary
0802,FY17Q4,,,012,,0122,Office of the Secretary (Reimbursable)
0008,FY17Q4,,,012,,0122,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0803,FY17Q4,,,075,,0122,PHS Evaluation (Collected)
0001,FY17Q4,,,069,,0122,"Rail Service Assistance, Federal Railroad Administration - Direct"
0801,FY17Q4,,,069,,0122,Reimbursable services
0001,FY17Q4,,,069,,0122,Safety and Operations
0003,FY17Q4,,,012,,0122,Trade negotiations and biotechnology resources
0002,FY17Q4,,,012,,0122,Under/Assistant Secretaries
0001,FY17Q4,,,020,,0123,Base Administrative Expenses
0002,FY17Q4,,,012,,0123,Biodiesel Fuel Education Program
0001,FY17Q4,,,013,,0123,HCHB Renovation and Modernization (Direct)
0001,FY17Q4,,,069,069,0123,Northeast Corridor Improvement Program
0001,FY17Q4,,,069,,0123,Northeast Corridor Improvement Program
0001,FY17Q4,,,012,,0123,Office of the Chief Economist
0801,FY17Q4,,,012,,0123,Office of the Chief Economist (Reimbursable)
0003,FY17Q4,,,020,,0123,Projected Payments to Insurers
0045,FY17Q4,,,075,,0124,Autism and Other Developmental Disorders
0009,FY17Q4,,,012,,0124,Biobased Markets Program Sec 9001
0015,FY17Q4,,,075,,0124,Black Lung Clinics
0025,FY17Q4,,,075,,0124,Bone Marrow Donor Registry
0038,FY17Q4,,,075,,0124,Childrens' GME
0046,FY17Q4,,,075,,0124,Cord Blood Stem Cell Bank
0004,FY17Q4,,,012,,0124,Departmental Administration
0049,FY17Q4,,,075,,0124,Drug Pricing Program
0001,FY17Q4,,,069,,0124,Emergency Railroad Rehabilitation and Repair
0021,FY17Q4,,,075,,0124,EMS for Children
0007,FY17Q4,,,013,,0124,Enforcement and Compliance
0009,FY17Q4,,,013,,0124,Executive Direction and Administration
0001,FY17Q4,,,080,,0124,Exploration (Direct)
0032,FY17Q4,,,075,,0124,Family Planning
0050,FY17Q4,,,075,,0124,Family Planning
0050,FY17Q4,,,075,,0124,Family to Family Health Information Centers ACA
0009,FY17Q4,,,075,,0124,Free Clinics Medical Malpractice
0008,FY17Q4,,,013,,0124,Global Markets
0077,FY17Q4,,,075,,0124,GME Payments THC ACA
0013,FY17Q4,,,075,,0124,Hansen's Disease Center
0040,FY17Q4,,,075,,0124,Health Care Systems
0010,FY17Q4,,,075,,0124,Health Centers
0073,FY17Q4,,,075,,0124,Health Centers ACA
0074,FY17Q4,,,075,,0124,Health Centers Construction ACA
0035,FY17Q4,,,075,,0124,Health Centers Tort Claim Fund
0017,FY17Q4,,,075,,0124,Health Professions
0801,FY17Q4,,,075,,0124,Health Resources and Services (Reimbursable)
0015,FY17Q4,,,075,,0124,Health Workforce
0020,FY17Q4,,,075,,0124,Health Workforce (Mandatory)
0019,FY17Q4,,,075,,0124,Healthy Start
0036,FY17Q4,,,075,,0124,Heritable Disorders
0023,FY17Q4,,,075,,0124,HIV/AIDS
0055,FY17Q4,,,075,,0124,HRSA Program Management
0006,FY17Q4,,,013,,0124,Industry and Analysis
0033,FY17Q4,,,075,,0124,Loan Repayment/Faculty Fellowship
0025,FY17Q4,,,075,,0124,Maternal and Child Health
0030,FY17Q4,,,075,,0124,Maternal and Child Health (Mandatory)
0018,FY17Q4,,,075,,0124,Maternal and Child Health Block Grant
0012,FY17Q4,,,075,,0124,National Health Service Corps
0075,FY17Q4,,,075,,0124,National Health Service Corps ACA
0016,FY17Q4,,,075,,0124,Nursing Education Loan Repayment and Scholarships
0006,FY17Q4,,,012,,0124,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0124,Office of Communications
0007,FY17Q4,,,012,,0124,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,012,,0124,Office of the Secretary
0802,FY17Q4,,,012,,0124,Office of the Secretary (Reimbursable)
0801,FY17Q4,,,013,,0124,Operations and Administration (Reimbursable)
0024,FY17Q4,,,075,,0124,Organ Transplantation
0008,FY17Q4,,,012,,0124,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0014,FY17Q4,,,075,,0124,Payment to Hawaii for the Treatment of Hansen's Disease
0020,FY17Q4,,,075,,0124,Poison Control Centers
0005,FY17Q4,,,075,,0124,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY17Q4,,,075,,0124,Primary Health Care (Mandatory)
0031,FY17Q4,,,075,,0124,Program Management
0043,FY17Q4,,,075,,0124,Radiogenic Diseases
0802,FY17Q4,,,075,,0124,Reimbursable program: PHS evaluation
0045,FY17Q4,,,075,,0124,Rural Health
0079,FY17Q4,,,075,,0124,Rural Health AED
0028,FY17Q4,,,075,,0124,Rural Health Flexibility Grants
0027,FY17Q4,,,075,,0124,Rural Health Outreach Grants
0026,FY17Q4,,,075,,0124,Rural Health Policy Development
0035,FY17Q4,,,075,,0124,Ryan White HIV/AIDS
0076,FY17Q4,,,075,,0124,School Based Health Centers ACA
0048,FY17Q4,,,075,,0124,Sickle Cell
0041,FY17Q4,,,075,,0124,State Offices of Rural Health
0030,FY17Q4,,,075,,0124,Telehealth
0003,FY17Q4,,,012,,0124,Trade negotiations and biotechnology resources
0044,FY17Q4,,,075,,0124,Traumatic Brain Injury
0002,FY17Q4,,,012,,0124,Under/Assistant Secretaries
0022,FY17Q4,,,075,,0124,Universal Newborn Hearing Screening
0007,FY17Q4,,,069,,0125,American Disability Act (ADA)
0009,FY17Q4,,,012,,0125,Biobased Markets Program Sec 9001
0002,FY17Q4,,,069,,0125,Capital & Debt Service Grants
0004,FY17Q4,,,012,,0125,Departmental Administration
0001,FY17Q4,,,020,,0125,Direct program activity
0005,FY17Q4,,,069,,0125,Grants Oversight
0001,FY17Q4,,,075,075,0125,Nonrecurring Expenses Fund Projects
0001,FY17Q4,,,075,,0125,Nonrecurring Expenses Fund Projects
0006,FY17Q4,,,069,,0125,Northeast Corridor Commission
0006,FY17Q4,,,012,,0125,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0125,Office of Communications
0007,FY17Q4,,,012,,0125,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,012,,0125,Office of the Secretary
0802,FY17Q4,,,012,,0125,Office of the Secretary (Reimbursable)
0008,FY17Q4,,,012,,0125,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0001,FY17Q4,,,013,,0125,Salaries and Expenses (Direct)
0801,FY17Q4,,,013,,0125,Salaries and Expenses (Reimbursable)
0003,FY17Q4,,,012,,0125,Trade negotiations and biotechnology resources
0002,FY17Q4,,,012,,0125,Under/Assistant Secretaries
0001,FY17Q4,,,080,,0126,Aeronautics (Direct)
0009,FY17Q4,,,012,,0126,Biobased Markets Program Sec 9001
0004,FY17Q4,,,012,,0126,Departmental Administration
0010,FY17Q4,,,020,,0126,Financial Agent Services
0706,FY17Q4,,,020,,0126,Interest on reestimates of direct loan subsidy
0006,FY17Q4,,,012,,0126,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0126,Office of Communications
0007,FY17Q4,,,012,,0126,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,013,,0126,Office of the Inspector General (Direct)
0801,FY17Q4,,,013,,0126,Office of the Inspector General (Reimbursable)
0001,FY17Q4,,,012,,0126,Office of the Secretary
0802,FY17Q4,,,012,,0126,Office of the Secretary (Reimbursable)
0008,FY17Q4,,,012,,0126,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0705,FY17Q4,,,020,,0126,Reestimates of direct loan subsidy
0003,FY17Q4,,,012,,0126,Trade negotiations and biotechnology resources
0002,FY17Q4,,,012,,0126,Under/Assistant Secretaries
0009,FY17Q4,,,012,,0127,Biobased Markets Program Sec 9001
0004,FY17Q4,,,012,,0127,Departmental Administration
0006,FY17Q4,,,012,,0127,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0127,Office of Communications
0007,FY17Q4,,,012,,0127,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,012,,0127,Office of the Secretary
0802,FY17Q4,,,012,,0127,Office of the Secretary (Reimbursable)
0008,FY17Q4,,,012,,0127,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0001,FY17Q4,,,069,,0127,Restoration and Enhancement Grants
0002,FY17Q4,,,069,,0127,Restoration and Enhancement Oversight
0003,FY17Q4,,,012,,0127,Trade negotiations and biotechnology resources
0002,FY17Q4,,,012,,0127,Under/Assistant Secretaries
0009,FY17Q4,,,012,,0128,Biobased Markets Program Sec 9001
0007,FY17Q4,,,015,,0128,Civil rights matters
0004,FY17Q4,,,015,,0128,"Claims, customs, and general civil matters"
0001,FY17Q4,,,015,,0128,Conduct of Supreme Court proceedings and review of appellate
0003,FY17Q4,,,015,,0128,Criminal matters
0004,FY17Q4,,,012,,0128,Departmental Administration
0802,FY17Q4,,,075,,0128,Direct Reimbursable program
0001,FY17Q4,,,080,,0128,Education (Direct)
0002,FY17Q4,,,015,,0128,General tax matters
0803,FY17Q4,,,075,,0128,HCFAC Discretionary allocation adjustment
0801,FY17Q4,,,075,,0128,HCFAC Reimbursable program
0008,FY17Q4,,,015,,0128,INTERPOL Washington
0005,FY17Q4,,,015,,0128,"Land, natural resources, and Indian matters"
0006,FY17Q4,,,015,,0128,Legal opinions
0006,FY17Q4,,,012,,0128,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0128,Office of Communications
0001,FY17Q4,,,020,,0128,Office of Financial Stability (Direct)
0007,FY17Q4,,,012,,0128,Office of Homeland Security and Emergency Coordination
0802,FY17Q4,,,075,,0128,Office of Inspector General (Direct Reimbursable)
0001,FY17Q4,,,075,,0128,Office of Inspector General (Direct)
0803,FY17Q4,,,075,,0128,Office of Inspector General HCFAC Discretionary
0801,FY17Q4,,,075,,0128,Office of Inspector General HCFAC Trust Fund
0009,FY17Q4,,,015,,0128,Office of the Pardon Attorney (OPA)
0001,FY17Q4,,,012,,0128,Office of the Secretary
0802,FY17Q4,,,012,,0128,Office of the Secretary (Reimbursable)
0802,FY17Q4,,,075,,0128,OIG Direct Reimbursable activity
0803,FY17Q4,,,075,,0128,OIG HCFAC Discretionary allocation adjustment
0801,FY17Q4,,,075,,0128,OIG HCFAC Trust Fund
0008,FY17Q4,,,012,,0128,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0811,FY17Q4,,,020,,0128,Reimbursable program (to GAO)
0812,FY17Q4,,,020,,0128,Reimbursable program (to Treasury and Non-Treasury agencies)
0880,FY17Q4,,,015,,0128,"Salaries and Expenses, General Legal Activities (Offsetting Colllections)"
0880,FY17Q4,,,015,,0128,"Salaries and Expenses, General Legal Activities (Reimbursable)"
0003,FY17Q4,,,012,,0128,Trade negotiations and biotechnology resources
0002,FY17Q4,,,012,,0128,Under/Assistant Secretaries
0201,FY17Q4,,,036,,0129,Administrative expenses
0009,FY17Q4,,,012,,0129,Biobased Markets Program Sec 9001
0002,FY17Q4,,,015,,0129,Department Leadership
0004,FY17Q4,,,012,,0129,Departmental Administration
0004,FY17Q4,,,015,,0129,Executive Support and Professional Responsibility
0002,FY17Q4,,,086,,0129,Homeownership and rental housing assistance (Sections 235 and 236)
0003,FY17Q4,,,015,,0129,Intergovernmental Relations and External Affairs
0005,FY17Q4,,,015,,0129,Justice Management Division
0006,FY17Q4,,,012,,0129,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0129,Office of Communications
0007,FY17Q4,,,012,,0129,Office of Homeland Security and Emergency Coordination
0001,FY17Q4,,,075,,0129,Office of Inspector General (Direct)
0802,FY17Q4,,,075,,0129,Office of the Inspector General (Direct Reimbursable)
0803,FY17Q4,,,075,,0129,Office of the Inspector General HCFAC Discretionary
0801,FY17Q4,,,075,,0129,Office of the Inspector General HCFAC Trust Fund
0001,FY17Q4,,,012,,0129,Office of the Secretary
0802,FY17Q4,,,012,,0129,Office of the Secretary (Reimbursable)
0008,FY17Q4,,,012,,0129,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0001,FY17Q4,,,086,,0129,Rent supplement
0801,FY17Q4,,,015,,0129,Salaries and Expenses (Reimbursable)
0003,FY17Q4,,,012,,0129,Trade negotiations and biotechnology resources
0002,FY17Q4,,,012,,0129,Under/Assistant Secretaries
0201,FY17Q4,,,036,,0130,Administrative expenses
0009,FY17Q4,,,012,,0130,Biobased Markets Program Sec 9001
0001,FY17Q4,,,080,,0130,Construction and Environmental Compliance and Restoration (Direct)
0801,FY17Q4,,,080,,0130,Construction and Environmental Compliance and Restoration (Reimbursable)
0801,FY17Q4,,,097,,0130,Defense Health Program (Reimbursable)
0004,FY17Q4,,,012,,0130,Departmental Administration
0103,FY17Q4,,,069,,0130,Disaster Relief and Oversight FY 2013
0101,FY17Q4,,,069,,0130,General administration
0001,FY17Q4,,,075,,0130,Health information technology
0001,FY17Q4,,,075,,0130,Health information technology (IT)
0801,FY17Q4,,,069,,0130,Inter/Intra-Agency Services
0006,FY17Q4,,,012,,0130,Office of Advocacy and Outreach
0005,FY17Q4,,,012,,0130,Office of Communications
0007,FY17Q4,,,012,,0130,Office of Homeland Security and Emergency Coordination
0801,FY17Q4,,,075,,0130,Office of the National Coordinator for Health Information Techno (Reimbursable)
0801,FY17Q4,,,075,,0130,Office of the National Coordinator for Health IT (ONC): Reimbursable
0001,FY17Q4,,,012,,0130,Office of the Secretary
0802,FY17Q4,,,012,,0130,Office of the Secretary (Reimbursable)
0001,FY17Q4,,,097,,0130,Operation and maintenance
0008,FY17Q4,,,012,,0130,Outreach & Assistance for Socially Disadvantaged Farmers & Ranchers & Veteran Farmers & Ranchers
0003,FY17Q4,,,097,,0130,Procurement
0002,FY17Q4,,,075,,0130,Recovery Act activities
0802,FY17Q4,,,075,,0130,Reimbursable program: PHS evaluation
0002,FY17Q4,,,097,,0130,"Research, development, test, and evaluation"
0002,FY17Q4,,,097,,0130,"Research, Development, Test, & Evaluation"
0003,FY17Q4,,,012,,0130,Trade negotiations and biotechnology resources
